step,Cor_view_jk_01
49,1.0
99,1.0
149,1.0
199,1.0
249,1.0
299,1.0
349,1.0
399,1.0
449,1.0
499,1.0
549,1.0
599,1.0
649,1.0
699,1.0
749,1.0
799,1.0
849,1.0
899,1.0
949,1.0
999,1.0
1049,1.0
1099,1.0
1149,1.0
1199,1.0
1249,1.0
1299,1.0
1349,1.0
1399,1.0
1449,1.0
1499,1.0
1549,1.0
1599,1.0
1649,1.0
1699,1.0
1749,1.0
1799,1.0
1849,1.0
1899,1.0
1949,1.0
1999,1.0
2049,1.0
2099,1.0
2149,1.0
2199,1.0
2249,1.0
2299,1.0
2349,1.0
2399,1.0
2449,1.0
2499,1.0
2549,1.0
2599,1.0
2649,1.0
2699,1.0
2749,1.0
2799,1.0
2849,1.0
2899,1.0
2949,1.0
2999,1.0
3049,1.0
3099,1.0
3149,1.0
3199,1.0
3249,1.0
3299,1.0
3349,1.0
3399,0.9999997615814209
3449,1.0
3499,1.0
3549,0.9999966621398926
3599,1.0000001192092896
3649,1.0
3699,0.9999340176582336
3749,0.9999998807907104
3799,1.0000001192092896
3849,0.9999585151672363
3899,0.9999996423721313
3949,0.9999995231628418
3999,0.9999985694885254
4049,0.9999995827674866
4099,1.0000004768371582
4149,0.9998940825462341
4199,0.999995231628418
4249,0.999984622001648
4299,0.9999918937683105
4349,0.9999952912330627
4399,1.000002384185791
4449,0.9995206594467163
4499,0.9999945759773254
4549,1.000179648399353
4599,1.0000028610229492
4649,1.000058889389038
4699,0.9985247254371643
4749,0.9975218176841736
4799,1.0027748346328735
4849,0.9993182420730591
4899,1.0000211000442505
4949,1.000686764717102
4999,1.0003937482833862
5049,1.0016101598739624
5099,0.999435544013977
5149,1.0207775831222534
5199,1.015492558479309
5249,0.961291491985321
5299,1.0014936923980713
5349,0.947754979133606
5399,0.6652728915214539
5449,0.8179558515548706
5499,0.5454545617103577
5549,1.0
5599,0.8592592477798462
5649,0.67037034034729
5699,0.42424240708351135
5749,0.8999999761581421
5799,1.5333331823349
5849,0.9999999403953552
5899,0.9999999403953552
5949,0.0
5999,0.8333333134651184
6049,0.9999999403953552
6099,0.0
6149,1.3333332538604736
6199,nan
6249,nan
6299,nan
6349,0.0
6399,nan
6449,1.9999998807907104
6499,nan
6549,nan
6599,nan
6649,nan
6699,nan
6749,1.9999998807907104
6799,nan
6849,0.0
6899,nan
6949,nan
6999,nan
7049,nan
7099,nan
7149,nan
7199,nan
7249,nan
7299,nan
7349,nan
7399,nan
7449,nan
7499,nan
7549,nan
7599,nan
7649,nan
7699,nan
7749,nan
7799,nan
7849,nan
7899,nan
7949,nan
7999,nan
8049,nan
8099,nan
8149,nan
8199,nan
8249,nan
8299,nan
8349,nan
8399,nan
8449,nan
8499,nan
8549,nan
8599,nan
8649,nan
8699,nan
8749,nan
8799,nan
8849,nan
8899,nan
8949,nan
8999,nan
9049,nan
9099,nan
9149,nan
9199,nan
9249,nan
9299,nan
9349,nan
9399,nan
9449,nan
9499,nan
9549,nan
9599,nan
9649,nan
9699,nan
9749,nan
9799,nan
9849,nan
9899,nan
9949,nan
9999,nan
10049,nan
10099,nan
10149,nan
10199,nan
10249,nan
10299,nan
10349,nan
10399,nan
10449,nan
10499,nan
10549,nan
10599,nan
10649,nan
10699,nan
10749,nan
10799,nan
10849,nan
10899,nan
10949,nan
10999,nan
11049,nan
11099,nan
11149,nan
11199,nan
11249,nan
11299,nan
11349,nan
11399,nan
11449,nan
11499,nan
11549,nan
11599,nan
11649,nan
11699,nan
11749,nan
11799,nan
11849,nan
11899,nan
11949,nan
11999,nan
12049,nan
12099,nan
12149,nan
12199,nan
12249,nan
12299,nan
12349,nan
12399,nan
12449,nan
12499,nan
12549,nan
12599,nan
12649,nan
12699,nan
12749,nan
12799,nan
12849,nan
12899,nan
12949,nan
12999,nan
13049,nan
13099,nan
13149,nan
13199,nan
13249,nan
13299,nan
13349,nan
13399,nan
13449,nan
13499,nan
13549,nan
13599,nan
13649,nan
13699,nan
13749,nan
13799,nan
13849,nan
13899,nan
13949,nan
13999,nan
14049,nan
14099,nan
14149,nan
14199,nan
14249,nan
14299,nan
14349,nan
14399,nan
14449,nan
14499,nan
14549,nan
14599,nan
14649,nan
14699,nan
14749,nan
14799,nan
14849,nan
14899,nan
14949,nan
14999,nan
15049,nan
15099,nan
15149,nan
15199,nan
15249,nan
15299,nan
15349,nan
15399,nan
15449,nan
15499,nan
15549,nan
15599,nan
15649,nan
15699,nan
15749,nan
15799,nan
15849,nan
15899,nan
15949,nan
15999,nan
16049,nan
16099,nan
16149,nan
16199,nan
16249,nan
16299,nan
16349,nan
16399,nan
16449,nan
16499,nan
16549,nan
16599,nan
16649,nan
16699,nan
16749,nan
16799,nan
16849,nan
16899,nan
16949,nan
16999,nan
17049,nan
17099,nan
17149,nan
17199,nan
17249,nan
17299,nan
17349,nan
17399,nan
17449,nan
17499,nan
17549,nan
17599,nan
17649,nan
17699,nan
17749,nan
17799,nan
17849,nan
17899,nan
17949,nan
17999,nan
18049,nan
18099,nan
18149,nan
18199,nan
18249,nan
18299,nan
18349,nan
18399,nan
18449,nan
18499,nan
18549,nan
18599,nan
18649,nan
18699,nan
18749,nan
18799,nan
18849,nan
18899,nan
18949,nan
18999,nan
19049,nan
19099,nan
19149,nan
19199,nan
19249,nan
19299,nan
19349,nan
19399,nan
19449,nan
19499,nan
