step,std_feature_emb
49,0.3969440460205078
99,0.4304825961589813
149,0.459450364112854
199,0.48495709896087646
249,0.5069406032562256
299,0.5184836387634277
349,0.516355574131012
399,0.5093927383422852
449,0.5046691298484802
499,0.4880625009536743
549,0.47626110911369324
599,0.45991992950439453
649,0.43852436542510986
699,0.4245648682117462
749,0.40042346715927124
799,0.38664108514785767
849,0.3736274838447571
899,0.3658595681190491
949,0.3529777228832245
999,0.3412154018878937
1049,0.32816678285598755
1099,0.31989192962646484
1149,0.31020069122314453
1199,0.29961544275283813
1249,0.2904246747493744
1299,0.2810423970222473
1349,0.2722686529159546
1399,0.2639734447002411
1449,0.2554672956466675
1499,0.24757105112075806
1549,0.23895007371902466
1599,0.23130354285240173
1649,0.22485187649726868
1699,0.21812424063682556
1749,0.21048325300216675
1799,0.20396152138710022
1849,0.1965237259864807
1899,0.19014227390289307
1949,0.18486422300338745
1999,0.17750579118728638
2049,0.17237278819084167
2099,0.16621139645576477
2149,0.16170069575309753
2199,0.15714722871780396
2249,0.15193188190460205
2299,0.14743728935718536
2349,0.14334800839424133
2399,0.13828960061073303
2449,0.13504861295223236
2499,0.130416139960289
2549,0.12692175805568695
2599,0.12232962250709534
2649,0.11951615661382675
2699,0.11619855463504791
2749,0.11321662366390228
2799,0.1099572479724884
2849,0.10697787255048752
2899,0.10412247478961945
2949,0.10110051929950714
2999,0.09888828545808792
3049,0.09589153528213501
3099,0.0937017947435379
3149,0.09111058712005615
3199,0.08830748498439789
3249,0.0863322839140892
3299,0.08443444222211838
3349,0.08247003704309464
3399,0.08061869442462921
3449,0.07848218083381653
3499,0.0766734927892685
3549,0.07476457953453064
3599,0.072861447930336
3649,0.07129289209842682
3699,0.06911198049783707
3749,0.06733181327581406
3799,0.06576675921678543
3849,0.06433957815170288
3899,0.06288832426071167
3949,0.06124664843082428
3999,0.05987623333930969
4049,0.05876710265874863
4099,0.057392142713069916
4149,0.056376662105321884
4199,0.05528437718749046
4249,0.054085008800029755
4299,0.05324069783091545
4349,0.05205096676945686
4399,0.05100773274898529
4449,0.05000085383653641
4499,0.049152493476867676
4549,0.04829762130975723
4599,0.04747684299945831
4649,0.046421803534030914
4699,0.04568440839648247
4749,0.04494980722665787
4799,0.04415472596883774
4849,0.043534550815820694
4899,0.04281362146139145
4949,0.04206676408648491
4999,0.04133768007159233
5049,0.040704336017370224
5099,0.04013236612081528
5149,0.03942113369703293
5199,0.038819752633571625
5249,0.03817761689424515
5299,0.03765951097011566
5349,0.0371188186109066
5399,0.03651675581932068
5449,0.036132387816905975
5499,0.035618770867586136
5549,0.03509414568543434
5599,0.034670643508434296
5649,0.03410765156149864
5699,0.03377557173371315
5749,0.03330538794398308
5799,0.03281831741333008
5849,0.03234604746103287
5899,0.03202948346734047
5949,0.03156256675720215
5999,0.031150033697485924
6049,0.030707690864801407
6099,0.03033030964434147
6149,0.03001442551612854
6199,0.029635872691869736
6249,0.029436126351356506
6299,0.029053281992673874
6349,0.028749506920576096
6399,0.028385665267705917
6449,0.028089318424463272
6499,0.02781384252011776
6549,0.02748880907893181
6599,0.027244925498962402
6649,0.02686566859483719
6699,0.026751268655061722
6749,0.026527484878897667
6799,0.026218703016638756
6849,0.026006558910012245
6899,0.025736797600984573
6949,0.025498930364847183
6999,0.02537127211689949
7049,0.02510887384414673
7099,0.02491365373134613
7149,0.02469954639673233
7199,0.024533160030841827
7249,0.02433687448501587
7299,0.024140378460288048
7349,0.024023503065109253
7399,0.023785658180713654
7449,0.023563802242279053
7499,0.02343900501728058
7549,0.023279329761862755
7599,0.023058269172906876
7649,0.023006238043308258
7699,0.022849418222904205
7749,0.022726863622665405
7799,0.022529620677232742
7849,0.02239576354622841
7899,0.02238408848643303
7949,0.02220674231648445
7999,0.022098278626799583
8049,0.022016186267137527
8099,0.021860159933567047
8149,0.021844927221536636
8199,0.02167562209069729
8249,0.02158375270664692
8299,0.02150246873497963
8349,0.02151481807231903
8399,0.02133014053106308
8449,0.02122419886291027
8499,0.02114284224808216
8549,0.021129745990037918
8599,0.021009381860494614
8649,0.020996663719415665
8699,0.020947473123669624
8749,0.02090233936905861
8799,0.020847255364060402
8849,0.020790375769138336
8899,0.02074671909213066
8949,0.020740021020174026
8999,0.020599346607923508
9049,0.02068917825818062
9099,0.02065560221672058
9149,0.020646773278713226
9199,0.02054198458790779
9249,0.020513588562607765
9299,0.020539557561278343
9349,0.020572131499648094
9399,0.020492026582360268
9449,0.020480327308177948
9499,0.020463161170482635
9549,0.02052362821996212
9599,0.020499248057603836
9649,0.020482711493968964
9699,0.020494630560278893
9749,0.020464211702346802
